Category,SubCategory,Title,OriginalPrice,DiscountedPrice,Discount,SellerName,NumberofRatings,PositiveSellerRatings,ShipOnTime,ChatResponseRate,DeliveryType,ProductToBeSold,SellPercentageToIncrease,Product_ID
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Samsung 218 Liter Frost Bottom Mount Refrigerator (RB21KMFH5SE/D3),45900,36989,19,New Udoy Electronics,4,91,0,95,Free Delivery,62.05,25,ddf10f3e-5c60-4089-bbaa-d77b2c96ccf0
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Miyako Induction Cooker TC-MARBLE01 (INVERTER),5000,3850,23,Best 1,9,87,0,78,Free Delivery,64.94,30,7e8535f1-749a-4cd2-8829-acc4e55cdf1a
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Miyako MT-836RC - 36 Liters Electric Oven with Roast Basket,11500,8712,24,Zabir Enterprise,7,93,0,100,Standard Delivery,66,32,f62bed19-23a9-4ffa-a8da-f429607e136c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,MYONE MY-1F5G GORGEOUS TULIP BLACK MATCH refrigerator-165 litter,35500,22273,37,Minister-Myone Group,8,88,0,99,Free Delivery,79.69,60,eea78641-5770-40c5-afe1-4e0049e0e0a4
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Osaka Electric Chula,1990,1300,35,BD 24 Shop,4,0,0,100,Standard Delivery,76.54,54,98dec7c4-1f05-4093-a0d2-67596785d1e1
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Infrared Cooker Thermal Heating Sensor with wire Cooktop Replacement Parts,100,77,23,Root Three,7,87,100,83,Free Delivery,64.94,30,d86aa069-9c1e-4db7-8354-a5ae8e378882
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,50% Gas Saving Auto Single Glass Coil Burner Gas Stove - Updated Version for Efficient Cooking - Enjoy Energy Savings and Delicious Meals with This Stove,2950,2250,24,Shawkat Blacksmith Shop,20,82,100,90,Standard Delivery,65.56,32,eb9fa84a-a591-4762-b00a-657113c7db31
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Heavy Double SS Auto Gas Stove Burner BB,4000,2905,27,Tirtho Enterprise,18,87,0,96,Standard Delivery,68.85,38,4cda399e-fa11-4111-a440-79278ad0f1a0
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Prestige Infrared Cooker (All Cooking Pot Usable),5000,3365,33,Sheba Trading BD,9,88,0,97,Free Delivery,74.29,49,036f96e3-6e55-4e07-870f-801feb72d0ca
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,1 pcs Pan Cleaner Brush Dish Washer Pan Cleaning Brush Ideal For Pot Dish Bowl Wash Kitchen Cleaning Brushes,150,50,67,Western Fashion Mart,2,79,0,78,Free Delivery,150,200,3631d328-d2ba-43c8-8745-0f83573930d9
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Eva pure 22L Water Purifier (306428677),3500,1270,64,MS Zubayed Enterprise BD,4,81,0,95,Free Delivery,137.8,176,a76eef90-cbc3-4c6a-be7f-92ba0f20e9aa
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,"Prestige 33L Electric Toaster Oven - Versatile Kitchen Appliance for Baking, Toasting, and More, with a 33-Liter Capacity for Your Cooking Needs",8500,6349,25,Click N Pick bd,80,96,0,100,Standard Delivery,66.94,34,4c39b290-00c1-4e48-843b-43cfac5da596
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Samsung 275 Liter Mono Cooling with Digital Inverter Technology Non Frost Refrigerator (RT29),52900,49389,7,New Udoy Electronics,8,91,0,95,Free Delivery,53.55,8,738af767-b646-4a90-b2d6-117ec51222f1
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Miyako 28 Liter Electric Oven MT-280R with Chamber Enamel Bake Tray,7200,6350,12,Best 1,3,87,0,78,Free Delivery,56.69,14,3be4c419-3de0-4f20-a095-2545e581d6a7
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Moon Butane Gas Can for Portable Burner,285,279,2,Saim Trade,4,82,0,100,Free Delivery,51.08,3,4cfd36ea-e014-44b3-8ec6-6778bf807930
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Haier HRF-278WMSSL Inverter No Frost Refrigerator,48900,36675,25,Haier,36,89,0,92,Free Delivery,66.67,34,ff65b935-0344-42d4-a5f7-5f3d97bdb977
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Jaipan Induction Cooker Power Favorable,2999,1799,40,Unique Crockeries Shop,4,0,0,98,Free Delivery,83.35,67,f23ad09c-a659-4e30-bd36-b9c37eadb5af
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,High-Performance - Samsung Bottom Mount Refrigerator Model- RB21KMFH5RH/D3 Capacity-218L - Reliable Accessory,48900,34990,28,BROTHERS ELECTRONICS.,2,95,100,96,Free Delivery,69.88,40,1199591d-9583-467b-84a6-d9a796ba4e33
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Exceptional Quality - Midea JN1648T Water Purifier Filter RO+UV - Break Trend - Easy to Use - Sleek Usage,26000,23000,12,Neola Mart,55,87,0,100,Free Delivery,56.52,14,52b44eaf-f875-4b9d-b645-b970249de7f5
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Electric Toaster Oven Prestige 20L,5500,4652,15,Click N Pick bd,48,96,0,100,Free Delivery,59.11,19,5b791c1a-184a-47b4-b5ae-2b63e098237a
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Whirlpool Magiccook Convection 30L Microwave Oven-Zero Oil Cooking,22900,22799,0.4,Electronics Mart (JAS),5,93,0,100,Free Delivery,50.22,1,c87924d7-38f3-4f54-9d49-d22610055de6
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,NEO Gravity 24 Litre Water Purifier,5000,3950,21,Livpure,6,89,0,100,Free Delivery,63.29,27,7ff4c8fa-d019-43ea-a834-f8acc2b48e97
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,DishWash Liquid 5000 ml (5 Letter) 1 Plastic Jar,650,550,15,Anjoli Shop,18,86,0,95,Standard Delivery,59.09,19,96755246-5e40-4914-b6e3-8d3fe8d000bc
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Sharp R-72A1-SM-V Grill Microwave Oven - Mirror Silver - 25 Liters,20500,18581,9,Esquire Electronics,81,87,0,90,Free Delivery,55.16,11,982bfe0c-a381-4cb5-8e7e-a2a0b449f4aa
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Electra EGB2XTS21 BF Gas Stove,3250,2893,11,Electra International.,7,86,0,87,Standard Delivery,56.17,13,2c131687-9a9a-40d8-bcce-8417f3d5aa69
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,"Ecofresh Eco-501 Reverse Osmosis Water Purifier - RO 3.2GL Metal Tank, 75 GPD Capacity",13500,9218,32,SR Enterprises,178,91,0,100,Free Delivery,73.23,47,2e9a80c7-5ca1-467e-b67f-323f08f8e7b9
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,korean All Skin Type Milk Sooting Gell - 300 gm,444,192,57,Mohammad International,4,86,100,98,Free Delivery,115.62,132,53c0314f-40c6-438f-bb91-8346aa44f37d
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Midea water dispenser yd1740 (hot & Cold),12500,10500,16,Neola Mart,8,87,0,100,Free Delivery,59.52,20,8e1337f5-4e20-48d2-b87e-d03f2ef445e4
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Xiaomi Mijia Induction Cooker Youth Edition and Xiaomi Induction Cookpot COMBO,9999,7920,21,POWER MALL,1,91,0,97,Free Delivery,63.12,27,fca026ab-c11f-49be-b847-fe2f7f6fd803
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Dish Washer Sponge Kitchen Items Washer 6pics,199,115,42,Fancy World,1,92,0,0,Standard Delivery,86.52,74,4746d109-565c-4726-8aa0-3d591ac9f104
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Vision Induction cooker model - 1206,3500,3087,12,Sinthia Electronic Fashion House,2,0,100,83,Free Delivery,56.69,14,2bb9ef8b-d4b8-4410-afbd-61faab57ea4c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Misushita gas stove single head turbo-thailand,4950,2597,48,MISUSHITA,12,88,0,100,Free Delivery,95.3,91,bb208ce3-4843-4fd9-9d78-744a0e2f6e48
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Osaka Induction Hot Plate Portable Electric Stove,2550,1469,42,Ishrat Online Shop,101,80,0,100,Standard Delivery,86.79,74,e2666f2c-2d8e-4ed4-9014-98fd6a591f01
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,SAMSUNG CE76JD-M/D2 Grill Convection Microwave Oven with Ceramic Enamel Cavity - 21 Liter,25900,20542,21,Meem Electronics,54,96,0,100,Free Delivery,63.04,27,f690ab53-4346-497e-b94e-737cd1447cfc
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,VISION INDUCTION COOKER VSN-IND-1206,3550,3400,4,Baneswar Eletronics House (RAJ),22,91,0,100,Standard Delivery,52.21,5,37326ca7-8987-4f4c-9131-cc6a78398007
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Kojic Collagen Lotion 1 ps,333,99,70,Fairy Tale Decor,0,86,0,97,Standard Delivery,168.18,237,99794dc8-8649-43fd-907c-3b5b392b0e5a
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,SINGER FTDS155-BG Top Mount Refrigerator 157 Ltr - Black,27990,25490,9,Singer,2,86,100,99,Free Delivery,54.9,10,97b6bc28-5284-4353-8b63-a68dbea1e622
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Single Gas Stove Manual (LPG/NG) (Bismilla),1000,700,30,SHOP ONLINE 24BD,3,71,0,80,Free Delivery,71.43,43,5fe792c9-1652-4122-b0db-0c70695a6e08
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Soap Dispenser Plastic Kitchen Brush,99,63,36,Delhi Mart,1,81,0,100,Standard Delivery,78.57,58,ecf13185-d12a-4b1a-99c3-4de64d8040e2
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,WALTON MINI REFRIGERATOR,19990,17100,14,Sharif Electronics.Merul Badda Dhaka,0,0,0,100,Free Delivery,58.45,17,b60c8f26-63ac-498e-b5e0-6efe947762c8
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Moon Butane Gas Can for Portable Burner,570,537,6,Saim Trade,0,82,0,100,Free Delivery,53.07,7,3b171f02-6855-44a9-b439-312b21aa5175
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Kitchen Cleaning Dish Brush Scrubber Hydraulic Pressure Cleaner,100,35,65,Beauty Soap,0,78,0,75,Free Delivery,142.86,186,58fff4a6-70f0-4ac1-b60a-714254cb7ab9
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Haier 180L Top Mount Refrigerator (HRF-200EPMB),35000,28000,20,Haier,0,89,0,92,Free Delivery,62.5,25,fa226360-74c7-497a-9e69-5ea99ee07d97
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Sencor Scp 2254Bk Electric Double Hotplate - Induction Cooker,6550,5197,21,Gear Exact Bangladesh,7,89,100,98,Free Delivery,63.02,27,a166976b-8d65-428c-a272-46872eb46fea
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Top-Tier Option - Midea High Quality Gas Burner Q216 LPG - Must Have - Professional Quality - Effortless Usage,9900,7600,23,Neola Mart,9,87,0,100,Free Delivery,65.13,31,ebed36d3-ae82-4197-bf3a-634f64a6b610
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Sharp Rotisserie + Convection Electric Oven EO-42K | 42 Litres - Black & Silver,10900,10421,4,Esquire Electronics,35,87,0,90,Free Delivery,52.3,5,5e9733dd-e653-46f9-a5cb-fc50023a8770
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Kelvinator Official 300 Liter Frost Freezer,52900,28900,45,Rangs Electronics Ltd.,0,83,100,0,Free Delivery,91.52,84,12fc7981-b407-40f1-b5b2-4d97f87f80e0
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Water Purefier Filter Classic পানির purefier ফিল্টার ক্লাসিক,4820,4820,0,Jisan Electronics Bangladesh,1,90,100,100,Standard Delivery,50,0,8ed67b67-3d4c-463c-ad98-ad9d9f3e6466
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,SHARP EO-60K Electric Oven 60L (Black),18000,15053,16,Panna Electronics,101,93,0,97,Standard Delivery,59.79,20,c3c4672e-fc82-4e05-9743-35a3b0355b2c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Gazi Smiss Induction Cooker A-15M,4560,3921,14,Gazi Home Appliances,0,85,0,93,Free Delivery,58.15,17,754c325b-b699-472b-aa7e-650901ef1738
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Gazi Gas Stove Stainless Steel Double Burner HTG-2090A NG or LPG,6000,5160,14,Gazi Home Appliances,5,85,0,93,Free Delivery,58.14,17,8da466fa-215c-4300-8ca6-a535f9f6b053
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,High-quality osaka electric single stove,1499,1409,6,Oxford Trade BD,6,82,0,98,Free Delivery,53.19,7,11e2bf40-5774-4105-a98e-0618f2f96fc7
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Gas Burner table mehoguni wood,2000,1299,35,Ruhi express (I N D),0,0,0,100,Free Delivery,76.98,54,7e7e4d1e-ef6f-4a1d-8ae0-6709931436f6
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Sun Burner LPG Single Gas Stove Model SS-101,1800,910,49,Eagle Gas Stove & Co.,3,0,0,33,Standard Delivery,98.9,98,2ebd86ea-76ac-4439-a6c7-62b0d2f4cc5c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Philips HD4911/00 Induction Cooker Daily Collection,9950,7989,20,Gear Exact Bangladesh,6,89,100,98,Free Delivery,62.27,25,36453f6b-7713-40a1-97ee-f1b56164e5e9
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Electric Toaster Oven Prestige 35L NEW,8800,6499,26,Click N Pick bd,3,96,0,100,Free Delivery,67.7,36,f91f5fbc-ee1a-4125-a6a8-68227d6c329c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Prestige 2200 Watts Infrared Cooker Use Any Pot (Blue Magic / Black Berry) Eight Cooking Function Digital Display,6000,3377,44,KHAN TRADING BANGLADESH,11,89,0,100,Free Delivery,88.84,78,f9e98572-90ee-4f53-b8dd-6407759e93b5
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,SAMSUNG 28 Liter Grill Convection Microwave Oven with Slim Fry MC28H5025VK/D2,34900,25900,26,Meem Electronics,3,96,0,100,Free Delivery,67.37,35,181527f0-2f9c-4028-9ab2-b938b8dcf2dc
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Dish Washer Cleaning Brush long handle steel wire brush,150,150,0,Bpanda3060,4,86,100,100,Free Delivery,50,0,928f5f3e-c753-4ac5-97af-f37f64b9aecd
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Skinshine Cream 15gm 100% orginal indian,190,186,2,Luxury Bag House,2,83,100,100,Standard Delivery,51.08,3,a4530031-b06c-478f-8587-481f8ad7cc5c
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Model-1519 - Ricco Auto Double Honeycomb Burner - Premium Quality SS Gas Stove - LPG or NG,2249,2204,2,Laima Enterprise.,13,78,0,100,Standard Delivery,51.02,3,35764f62-db2a-40e3-bb6f-a4db314611f7
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,"Best Quality majoni,Soft Sponge Dish Washer Pad (4 pcs)- Multicolor",249,39,84,Onex BD,2,81,0,98,Free Delivery,319.23,539,c8dab2d3-275a-461b-8539-9fcb05232e7d
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,High Quality Silicone Dish Washing Kitchen Hand Gloves - Multicolor,450,270,40,ABCD Mart,5,91,0,0,Standard Delivery,83.33,67,cdc113b8-1c8c-4fc8-89a5-91d747e47f08
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Dish Wash Foam Scrubber-4 pcs,70,35,50,A.P collections,3,84,0,54,Free Delivery,100,100,f42bb161-a0cb-4e5b-8d42-e52d4bf0a7b4
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,MYONE Refrigerator MY-1I5G DAHLIA BLACK MATCH-195,39900,24209,39,Minister-Myone Group,1,88,0,99,Free Delivery,82.41,65,2ef3c9c2-d28c-41d2-aaf2-d83b300ef0be
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Dish Wash Metal Scrubber - 4 Pcs,160,62,61,RS Shopping Zone,1,0,0,100,Free Delivery,129.03,159,31f822a5-ccfa-47bf-b462-0022f14e3b93
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Miyako Infrared Cooker Smokeless And Energy Savings Model : D-777 Capacity : 2000 Watt,6500,3770,42,Arafat Online Shop,4,92,100,95,Free Delivery,86.21,73,cb9cef08-da89-4776-bd84-c0b8edcb6b71
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Dishwashing Brush Durable Dish Scrubber with Handle for Home Restaurant Kitchen ( 1 Pcs Random Color,199,48,76,Idea.,0,85,0,100,Standard Delivery,207.29,315,94d3e9ed-9cdd-41c7-8134-3eb2100a7ad2
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,REAL single 100 mm burner SS gas stove LPG/LNG,1290,1150,11,Kitchens Utensils (KHL),56,89,0,100,Standard Delivery,56.09,13,d43b6f68-8a7e-4296-a8d6-4333b48b011d
TV & Home Appliances,Best Cooking Appliances Collection Online at the Best Price,Media Double Burner SS Gas Stove MGS-T201 LPG,3200,2400,25,The Electric View,9,85,0,84,Standard Delivery,66.67,34,43679d22-ba2e-49b8-8f78-0863f27f93cc
TV & Home Appliances,Refrigerators,Myone MY-1F5G Magnificent Red Black Match Refrigerator-165 litter,35900,21489,40,Minister-Myone Group,39,88,0,99,Free Delivery,83.53,68,2e62a3c7-dee9-46e4-b9ce-a8bbe895c2a0
TV & Home Appliances,Refrigerators,Samsung RB21KMFH5SK/D3 Refrigerator with Digital Inverter (218 Liter),46900,39368,16,Mother Touch Electronics,280,95,100,97,Free Delivery,59.57,20,77b287ab-5d1e-429d-895c-ec23bf2bcd2e
TV & Home Appliances,Refrigerators,Haier HRF-330WDBG 319 - Magic Cool No Frost Refrigerator,69900,59415,15,Haier,15,89,100,92,Free Delivery,58.82,18,ea20c91c-5d51-47dd-acef-df3f564c8efb
TV & Home Appliances,Refrigerators,Samsung RB21KMFH5UT/D3 Bottom Mount Freezer Refrigerator - 218 L,48900,40947,16,Mother Touch Electronics,95,95,100,97,Free Delivery,59.71,20,168d019e-7901-47f8-b127-66c97968914b
TV & Home Appliances,Refrigerators,Samsung Model- RB21KMFH5RH/D3 Bottom Mount Refrigerator - 215 Liters,48900,37500,23,BROTHERS TRADING INTERNATIONAL,40,96,0,98,Free Delivery,65.2,31,4ea7ed9d-b310-4110-a880-091eca3004d0
TV & Home Appliances,Refrigerators,Haier 249L No Frost Refrigerator ( HRF-270WMBG ) Dimension (WxDxH) (mm): 548*635*1465,54900,41175,25,Haier,2,89,100,92,Free Delivery,66.67,34,d389be8b-9a87-4852-9a2a-1765ecccaa0b
TV & Home Appliances,Refrigerators,Samsung 218 Liter Frost Bottom Mount Refrigerator (RB21KMFH5SE/D3),45900,36989,19,New Udoy Electronics,4,91,0,95,Free Delivery,62.05,25,3552d981-f672-4f74-96bb-4990a0cb20f7
TV & Home Appliances,Refrigerators,MYONE MY-1F5G GORGEOUS TULIP BLACK MATCH refrigerator-165 litter,35500,22273,37,Minister-Myone Group,8,88,0,99,Free Delivery,79.69,60,0a863a3a-9e13-4908-93ba-195256d4d024
TV & Home Appliances,Refrigerators,Samsung 275 Liter Mono Cooling with Digital Inverter Technology Non Frost Refrigerator (RT29),52900,49389,7,New Udoy Electronics,8,91,0,95,Free Delivery,53.55,8,7a4ceaee-87ac-40de-9ae0-02413cc386f5
TV & Home Appliances,Refrigerators,Haier HRF-278WMSSL Inverter No Frost Refrigerator,48900,36675,25,Haier,36,89,100,92,Free Delivery,66.67,34,ec9a2d90-3a0d-4e9e-91ab-e99256ba6bad
TV & Home Appliances,Refrigerators,High-Performance - Samsung Bottom Mount Refrigerator Model- RB21KMFH5RH/D3 Capacity-218L - Reliable Accessory,48900,34990,28,BROTHERS ELECTRONICS.,2,95,100,96,Free Delivery,69.88,40,430b5233-c634-4cc9-9c0f-9946e203f92e
